ID;Title;Artist;Year;Duo;Explicit;"Date Added";Styles
48584;"Time Of Our Lives";Pitbull;2014;1;0;2015-03-27;Pop,Dance,Electro,Rap,Funk,Duet
11224;Cherish;"Kool And The Gang";1984;0;0;2011-05-31;Pop
14556;"Love's Divine";Seal;2003;0;0;2011-05-31;"Soft rock,Love"
28402;"Je ne sais pas";"Joyce Jonathan";2009;0;0;2012-01-31;"French pop"
39515;"Teenager In Love";"Dick Brave & The Backbeats";2003;0;0;2012-03-16;"Rock 'n Roll,Oldies,Pop"
24510;"Baby I'm A Fool";"Melody Gardot";2009;0;0;2011-05-31;Jazz,Love
8961;"Sexy Eyes";"Dr. Hook & The Medicine Show";1977;0;0;2011-07-09;Pop,Disco
26046;"Temporary Home";"Carrie Underwood";2009;0;0;2011-05-30;"Soft rock,Country"
23243;"Mad World";"Adam Lambert";2009;0;0;2011-05-30;Pop
50229;"Crying Time";"Buck Owens";1964;0;0;2016-01-14;Country
21443;"I Should Have Known Better";"The Beatles";1964;0;0;2011-05-30;"Rock 'n Roll,Pop,Rock"
41017;"Gold On The Ceiling";"The Black Keys";2012;0;0;2012-07-13;Rock
46111;"Breaking Up Is Hard To Do";"The Overtones";2013;0;0;2014-02-12;"Rock 'n Roll,Oldies,Pop"
46894;"West Coast";"Lana Del Rey";2014;0;0;2014-05-26;Alternative,Pop
30474;"The Losing Side Of Me";"The Mavericks";1995;0;0;2011-05-31;Country
24621;Centerfield;"John Fogerty";1984;0;0;2011-05-30;Rock
13656;"So Lonely";"The Police";1978;0;0;2012-09-16;Rock
10284;"I Just Fall In Love Again";"Anne Murray";1979;0;0;2014-09-03;"Soft rock"
36873;"Swinging On A Star";"Frank Sinatra";1964;0;0;2011-07-09;Jazz,Pop
48169;"Du bist das Licht";"Gregor Meyle";2012;0;0;2016-06-07;Pop,Folk
12900;Bad;"Michael Jackson";1987;0;0;2014-02-05;Pop,Funk
51000;"Something's Got a Hold on Me";"Beth Hart";2011;0;0;2016-06-06;Soul,Blues,Rock
5448;"Moving On Up";"M People";1994;0;0;2012-01-31;Dance
43117;"Petite Emilie";Keen'V;2012;0;0;2014-08-05;"French pop"
21110;"Summer In The City";"Joe Cocker";1993;0;0;2011-11-25;Pop,Reggae
38372;"Who I'd Be";Shrek;2008;1;0;2012-12-24;Musical,Duet
24024;"Tuesday's Gone";"Lynyrd Skynyrd";1973;0;0;2012-01-23;Rock,Country
10834;"The World I Know";"Collective Soul";1995;0;0;2014-03-26;Rock,Pop,Alternative
26816;"There's a Fine, Fine Line";"Avenue Q";2003;0;0;2016-04-11;Musical,Humour
21582;"Walking By Myself";"Gary Moore";1990;0;0;2012-01-27;"Rock 'n Roll,Rock,Blues"
49508;"You Are My Sunshine / Open Up Your Heart";"Anne Murray";1977;0;0;2015-07-21;Pop,Country,Love
19213;"When The Rain Begins To Fall";"Jermaine Jackson";1984;1;0;2011-05-31;Duet,80s,Pop,Disco
44690;"Red House";"Jimi Hendrix";1967;0;0;2013-09-10;Blues
19420;"Wie Schön, Dass Du Geboren Bist";"Rolf Zuckowski";1981;0;0;2016-06-05;Schlager,Kids
31545;"Your Song";"Billy Paul";1972;0;0;2011-05-31;Soul,Pop,Love
49565;"Cotton Eye Joe";"Lee Matthews";2014;0;0;2015-08-18;Country
41376;"What Is Hip?";"Tower Of Power";1973;0;0;2013-07-17;Funk,Soul
6662;"Statue Of A Fool";"Ricky Van Shelton";1990;0;0;2014-10-24;Country
37497;"Remind Me";"Brad Paisley";2011;1;0;2013-05-15;Country,Duet
28646;"This Little Light Of Mine";"1920s Standards";1920;0;0;2011-10-29;Kids,Pop,Oldies
16346;"Seminole Wind";"John Anderson";1992;0;0;2016-06-06;Country
12739;"Modern Love";"David Bowie";1983;0;0;2011-05-31;Rock,80s
24843;"Buena sera";"Michael Bublé";2001;0;0;2011-05-30;Jazz,Blues
13981;"No One Knows";"Queens Of The Stone Age";2002;0;0;2011-05-31;Alternative,Hard/Metal,Rock
37421;"Speak Softly Love (Godfather Theme)";"Andy Williams";1972;0;0;2016-02-28;"TV & movie soundtrack"
7012;"Blue Hawaii";"Elvis Presley";1961;0;0;2011-07-07;Oldies
21730;"Disco Inferno";"Tina Turner";1993;0;0;2011-05-30;Pop,Disco
51378;"Sail Away";"David Gray";2001;0;0;2016-06-16;Pop,Folk,Love
21999;"Pourvu que ça dure";"Patrick Sébastien";2002;0;0;2015-07-04;"French pop,Humour"
45972;"Good Hearted Woman";"Johnny Brady";2013;0;0;2014-02-17;Country
34682;"Mr. Tambourine Man";"Bob Dylan";1964;0;0;2011-11-02;Folk,Rock
6579;"Act Naturally";"Buck Owens";1963;0;0;2014-01-03;Country
31087;Imagine;"Randy Crawford";1982;0;0;2011-09-21;Soul,Pop
13739;"Wouldn't It Be Good";"Nik Kershaw";1984;0;0;2013-07-25;80s,Rock,Pop
49155;"I've Grown Accustomed To Her Face";"Dean Martin";1960;0;0;2015-05-27;Jazz,Oldies
48404;"She's A Bad Mama Jama (She's Built, She's Stacked)";"Carl Carlton";1981;0;0;2015-01-30;Disco,Funk
29127;"Je pars (le vol de nuit s'en va)";"Nicolas Peyrac";1977;0;0;2012-02-07;"French pop,80s"
28892;"Hello Young Lovers";"Bobby Darin";1962;0;0;2011-07-16;Jazz,Oldies
42253;"Beautiful Tango";"Hindi Zahra";2010;0;0;2012-12-22;Folk,World/Folk,Soul
21619;"C'était bien au petit bal perdu";Bourvil;1961;0;0;2015-10-29;"French pop,Oldies,Musette"
38237;"Without You";"David Guetta";2011;0;0;2011-11-16;Dance,Electro
14044;"It Must Be Love";Madness;1982;0;0;2012-11-19;Pop,Reggae,Ska
50021;"Dos bros";"The BossHoss";2015;0;0;2016-02-05;Rock,Country
39239;"My Broken Souvenirs";Pussycat;1977;0;0;2012-01-30;Country
29658;"Highway Star";"Deep Purple";1972;0;0;2012-11-16;Hard/Metal
12471;"A présent tu peux t'en aller";"Richard Anthony";1964;0;0;2011-05-30;"French pop"
8958;"She's Not There";"The Zombies";1964;0;0;2011-11-10;Rock
35752;"Le Jazz Hot";Glee;2010;0;0;2011-05-30;"Musical,TV & movie soundtrack,Jazz"
13759;"When You're In Love With A Beautiful Woman";"Dr. Hook & The Medicine Show";1978;0;0;2014-02-26;Soul,Love
32411;"Every Breath You Take";UB40;2004;0;0;2011-09-28;"Reggae,TV & movie soundtrack"
50145;Wachgeküsst;Wolkenfrei;2015;0;0;2016-03-07;Schlager,Dance
43305;"I Can't Stop Loving You";"Martina McBride";2005;0;0;2013-05-24;Country
27092;"You Don't Own Me";"Bette Midler";1996;0;0;2011-05-31;"Pop,Oldies,Soft rock"
45427;"Singing In The Rain";"Forever Gentlemen";2013;1;0;2014-01-13;Jazz,Duet
8554;"You Had Me From Hello";"Kenny Chesney";1999;0;0;2011-05-31;Country
15165;"Ode To Billy Joe";"Bobbie Gentry";1967;0;0;2012-04-26;Country
5902;"Tout doucement";Bibie;1985;0;0;2015-07-24;"French pop"
15598;"Black Water";"The Doobie Brothers";1974;0;0;2012-01-18;Rock
27118;Bésame;"Ricardo Montaner";2001;0;0;2012-01-17;"Soft rock,Latin"
35412;Solenzara;"Enrico Macias";1958;0;0;2016-06-05;"French pop"
47616;"Un jour tu verras";"Lisa Angell";2014;0;0;2015-09-28;"French pop,Oldies,Love"
46778;"I'm Losing You";"Paul Carrack";2013;0;0;2014-07-08;Pop,Soul
46777;"Only Love Can Hurt Like This";"Paloma Faith";2014;0;0;2014-05-13;Pop,R&B,Soul
21444;"Norwegian Wood";"The Beatles";1965;0;0;2011-09-22;Folk
44300;"Bye Bye Blackbird";"Dean Martin";1955;0;0;2013-07-17;Jazz,Oldies
39185;"Ca, c'est Paris";"Zizi Jeanmaire";1957;0;0;2014-12-08;"French pop,Oldies,TV & movie soundtrack,Musical"
25575;"Baby I Love You";"Aretha Franklin";1967;0;0;2011-05-31;Soul
42715;"Back In Your Arms Again";"The Mavericks";2012;0;0;2013-02-17;Country
24222;"We Wish You A Merry Christmas (slow version)";"Christmas Carol";1600;0;0;2011-05-30;Christmas,Traditionnal
15583;"Ne me quitte pas";"Yuri Buenaventura";2002;0;0;2013-09-12;Latin
8877;"Where Or When (Live at the Sands)";"Frank Sinatra";1966;0;0;2015-05-27;Oldies,Jazz
50881;"Diese Nacht ist jede Sünde wert (Live)";"Andrea Berg";2016;0;0;2016-03-16;Schlager,Dance
30633;"Are You Sure Hank Done it This Way";"Waylon Jennings";1975;0;0;2011-10-31;Country
25231;"Blue Moon";Grease;1978;0;0;2011-05-30;"Soft rock,Oldies"
39587;Nightrain;"Guns N' Roses";1989;0;0;2012-12-16;Hard/Metal
47553;Dirt;"Florida Georgia Line";2014;0;0;2014-11-04;Country
5560;"Don't Get Me Wrong";"The Pretenders";1986;0;0;2011-11-30;Pop,Rock
37367;"Mooie blauwe ogen";"Django Wagner";2009;0;0;2012-08-06;Schlager
15886;"Hey Jealousy";"Gin Blossoms";1992;0;0;2015-03-25;Pop,Rock
19421;"Wann Wird's Mal Wieder Richtig Sommer";"Rudi Carrell";1996;0;0;2014-09-29;Schlager
26433;"Ich atme ein";"Roger Cicero";2006;0;0;2012-11-21;Pop,Jazz,Love
7091;"Concrete Angel";"Martina McBride";2001;0;0;2007-05-04;Country
14964;"Danny's Song";"Anne Murray";1973;0;0;2016-02-01;"Country,Soft rock"
49937;"2 Heads";"Coleman Hell";2015;0;0;2016-03-10;Alternative,Electro
35366;"Secret Love";"George Michael";1999;0;0;2011-08-10;Jazz
49555;"Leave The Night On";"Sam Hunt";2014;0;0;2015-09-07;"Pop,Folk,Soft rock"
38320;"It Will Rain";"Bruno Mars";2011;0;0;2011-11-16;Pop
49039;"Hit The Diff";"Ritchie Remo";2015;0;0;2015-05-20;Country,Pop
5490;"Life Is A Rollercoaster";"Ronan Keating";2000;0;0;2014-11-14;Pop,Rock
47248;"Not In That Way";"Sam Smith";2014;0;0;2014-07-22;Pop,Love
13006;"Never Forget";"Take That";1995;0;0;2013-09-10;Pop
40066;Corre;"Jesse & Joy";2011;0;0;2013-05-21;Pop,Alternative
50565;"Loch Lomond";"Nathan Carter";2015;0;0;2016-02-18;Celtic,Country
29598;"Un-Thinkable (I'm Ready)";"Alicia Keys";2009;0;0;2011-05-30;R&B,Soul
42540;Oceaan;Racoon;2012;0;0;2013-01-25;"Folk,TV & movie soundtrack,Soft rock"
9532;"Am I That Easy To Forget";"Engelbert Humperdinck";1968;0;0;2014-10-14;Pop,Love,Oldies
29643;"Khe Sanh";"Cold Chisel";1978;0;0;2011-05-30;Rock
48891;"Das Kufsteinlied";Heino;1976;0;0;0000-00-00;Schlager
37398;"Luce (Tramonti a nord est)";Elisa;2001;0;0;2012-10-24;Pop,Soul
44825;"Elle a fait un bébé toute seule";"Génération Goldman";2013;1;0;2015-10-09;"French pop,Duet"
10289;"Devoted To You";"The Everly Brothers";1959;0;0;2011-05-30;Oldies,Love
50935;"Some Type Of Love";"Charlie Puth";2016;0;0;2016-04-06;Pop
49456;"Hakuna matata";"Der König der Löwen";1994;0;0;2016-01-12;"TV & movie soundtrack,Zouk/Creole,Kids"
8578;"I Will Remember You";"Sarah McLachlan";2000;0;0;2007-05-04;"Pop,Soft rock"
25673;"The Loco-Motion";"Grand Funk Railroad";1974;0;0;2012-02-01;"Rock 'n Roll,Rock"
33027;"Wig In A Box";"Hedwig And The Angry Inch";2001;0;0;2011-05-30;"Musical,Pop,Rock,TV & movie soundtrack"
14555;"Only Hope";"Mandy Moore";2002;0;0;2008-01-22;"Soft rock,TV & movie soundtrack"
38548;"The Conversation";"Hank Williams, Jr.";1983;1;0;2013-11-25;Country,Duet
9850;"For Once In My Life";"Tony Bennett";1950;0;0;2012-08-23;Oldies
51281;"Lass mich in Flammen stehen";"Andrea Berg";2016;0;0;2016-06-07;Schlager,Dance
18960;"What Are You Doing The Rest Of Your Life?";"Michel Legrand";1969;0;0;2014-10-17;"TV & movie soundtrack,Jazz,Musical"
8884;"Almost Like Being In Love";"Frank Sinatra";1943;0;0;2011-12-06;Jazz,Oldies
10239;"Return Of The Mack";"Mark Morrison";1996;0;0;2014-11-27;R&B
44488;"I Need Love";"LL Cool J";1987;0;0;2013-07-16;Rap
13541;"Everybody's Got To Learn Sometime";"The Korgis";1980;0;0;2011-05-30;Pop,Love
24082;"Il est cinq heures, Paris s'éveille";"Jacques Dutronc";1968;0;0;2014-12-23;"French pop"
27024;Monia;"Peter Holm";1968;0;0;0000-00-00;"Oldies,Love,Rock 'n Roll"
37360;Shots;LMFAO;2009;0;1;2014-05-26;Rap,R&B
22418;"I Am What I Am (Single version)";"Gloria Gaynor";1983;0;0;2015-04-10;Pop,80s
43680;"Have I Told You Lately That I Love You";"Michael Bublé";2013;0;0;2013-06-07;Jazz,Oldies,Pop,Love,Soul
34971;"Le barbier de Belleville";"Serge Reggiani";1977;0;0;2013-06-14;"French pop"
25053;"Outlaw Women";"Hank Williams, Jr.";2007;0;0;2013-12-07;Country,Blues
29535;"Last Resort";"Papa Roach";2001;0;0;2012-02-22;Hard/Metal,Alternative,Rock
34662;"Twist And Shout";"Michael Bublé";2010;0;0;2011-05-31;"Rock 'n Roll,Oldies"
10071;Jessie;"Joshua Kadison";1993;0;0;2012-01-31;"Soft rock"
41723;"Eres tú";Mocedades;1973;0;0;2012-11-12;"Folk,Soft rock,Pop"
30657;"(Your Love Keeps Lifting Me) Higher And Higher";"Rod Stewart";2009;0;0;2011-12-26;Pop,Soul,Rock
20295;"Mourir d'aimer";"Charles Aznavour";1971;0;0;2012-02-08;"French pop"
27212;"Can't Take My Eyes Off You";"Lady Antebellum";2008;0;0;2011-11-02;"Country,Soft rock"
33064;"Het regent zonnestralen";"Acda En De Munnik";1999;0;0;2014-10-06;Folk,Pop
47583;"Let It Whip";"Dazz Band";1982;0;0;2014-09-30;Funk,Disco,80s
42496;"I've Been Everywhere";"Johnny Cash";1996;0;0;2013-01-27;"Country,Rock 'n Roll"
37934;"Stereo Hearts";"Gym Class Heroes";2011;0;0;2012-10-24;Rap,R&B
7003;"When You Tell Me That You Love Me";"Diana Ross";1991;0;0;2007-06-18;"Soft rock"
29894;"The Spanish Night Is Over";"Engelbert Humperdinck";1986;0;0;2014-07-29;Pop,80s,Latin
14901;"What A Friend We Have In Jesus";"Alan Jackson";2006;0;0;2012-01-13;Country,Christian
40298;"How Do You Keep The Music Playing?";"Tony Bennett";1986;0;0;2012-07-26;Jazz
51104;"Blue Eyes Crying In The Rain";UB40;2013;0;0;2016-05-03;Reggae,Pop
41616;"Hold On";"Alabama Shakes";2012;0;0;2013-02-27;Rock,Blues,Soul
8647;"You Sexy Thing";"Hot Chocolate";1975;0;0;2007-07-31;Disco
6218;"Harder To Breathe";"Maroon 5";2002;0;0;2007-05-04;Rock,Pop
36133;"'S Wonderful";"1920s Standards";1927;0;0;2011-05-31;Oldies,Jazz
49209;"What A Difference A Day Makes";"Renee Olstead";2004;0;0;2015-05-26;Jazz,Soul
39226;"Don't Let Me Be Misunderstood";"Joe Cocker";1996;0;0;2012-01-12;Soul,Reggae
18402;"Chiseled In Stone";"Vern Gosdin";1988;0;0;2013-07-01;Country
16005;"Mary Did You Know";"Helen Cornelius";2006;0;0;2014-12-19;"Christmas,Gospel,Christian,Soft rock"
12467;"Coeur de loup";"Philippe Lafontaine";1989;0;0;2016-03-15;"French pop"
23754;"The Lumberjack Song";"Monty Python";1969;0;0;2011-05-30;Humour,Folk
19229;"One Song Glory";Rent;1996;0;0;2011-05-31;Musical
8650;"She Works Hard For The Money";"Donna Summer";1983;0;0;2011-12-28;Disco,80s
45827;"You And I";"One Direction";2013;0;0;2013-12-22;"Teen pop,Pop"
38425;"Blue Hawaii";Vikinger;2000;0;0;2016-02-28;"Schlager,Rock 'n Roll"
18966;"The Point Of No Return";"The Phantom Of The Opera";1986;0;0;2015-02-05;"Musical,TV & movie soundtrack"
45006;"Love Is A Many Splendored Thing";"Engelbert Humperdinck";1968;0;0;2013-10-08;Love,Oldies
32372;"Mignon mignon";"René La Taupe";2010;0;0;0000-00-00;Humour,Dance,Kids
26776;"The Climb";"Joe McElderry";2009;0;0;2011-05-30;Pop
34394;"La Colegiala";"Rodolfo y su Tipica";1982;0;0;2011-05-30;Latin
6902;"Hey! Baby";"Bruce Channel";1962;0;0;2011-05-30;"Oldies,Rock 'n Roll,Pop"
9593;"Help Yourself";"Tom Jones";1967;0;0;2011-05-31;Oldies,Rock
29553;"A Drop In The Ocean";"Ron Pope";2009;0;0;2011-05-31;"Pop,Soft rock"
21215;"Street Life";"Randy Crawford";1981;0;0;2011-06-23;"Disco,Funk,TV & movie soundtrack"
51306;"Beauty And A Beat";"Postmodern Jukebox";2014;0;0;2016-06-15;Jazz,Pop
25656;"Chitty Chitty Bang Bang";"Chitty Chitty Bang Bang";1968;0;0;2011-05-31;"TV & movie soundtrack,Kids"
12698;"Sing It Back";Moloko;1999;0;0;2011-05-31;Pop,Dance,Electro
50647;"Deine Freundin";SDP;2015;0;0;2016-04-06;Schlager,Dance,Humour
40348;Payphone;"Maroon 5";2012;0;1;2012-06-16;Pop
31328;"The Show Must Go On";"Moulin Rouge!";2001;0;0;2011-08-30;"TV & movie soundtrack,Musical"
37948;"Sex met die kale";Lawineboys;2010;0;0;2012-07-20;Schlager
13966;"Tonight's The Night (Gonna Be Alright)";"Rod Stewart";1976;0;0;2011-06-28;"Soft rock"
50284;"Won't Go For More";"Selah Sue";2015;0;0;2016-06-05;Soul,Pop
35821;"Caresse sur l'océan";"Les Choristes";2004;0;0;2015-09-24;"French pop,TV & movie soundtrack"
20832;"I Put A Spell On You";"Creedence Clearwater Revival";1968;0;0;2012-01-31;Rock
14532;"Unchained Melody";"Gareth Gates";2002;0;0;2011-05-31;Love,Pop
24008;"Holding Out For A Hero";Shrek;2004;0;0;2011-05-30;"Dance,TV & movie soundtrack,Pop"
48557;"Heartbeat Song";"Kelly Clarkson";2015;0;0;2015-02-25;Pop,Rock,Electro
51085;"The Night Pat Murphy Died";"Johnny Brady";2012;0;0;2016-06-06;Celtic,Country
20780;"He Loves Me";"Jill Scott";2002;0;0;2011-05-31;R&B,Soul
17028;"Maybe I'm Amazed";"Paul McCartney";1970;0;0;2012-09-23;Rock
50696;"Boys Like You";"Who Is Fancy";2015;0;0;2016-06-15;Pop
26449;"Hasta Mi Final";"Il Divo";2005;0;0;2012-12-04;Pop
28063;"On The Road Again";"Bernard Lavilliers";1988;0;0;2016-02-11;"French pop"
36888;"If I Ruled The World";"Tony Bennett";1965;0;0;2012-11-12;Jazz
9259;"I Feel The Earth Move";"Carole King";1971;0;0;2007-07-16;Pop,Rock
20430;"L'Amour est un bouquet de violettes";"Luis Mariano";1950;0;0;2011-06-28;"French pop"
21591;Tatoue-moi;"Mozart l'opéra rock";2008;0;0;2013-06-11;"Musical,French pop,Rock"
31683;"You're More Than A Number In My Little Red Book";"The Drifters";1976;0;0;2013-03-06;Pop,Oldies
29285;"Bésame mucho (Spanish Vocal)";"1940s Standards";1941;0;0;2011-06-22;Latin,Jazz
30454;"Seven Nation Army";"Ben L'Oncle Soul";2009;0;0;2011-05-30;Soul
35487;"Nothin' But A Good Time";Poison;1985;0;0;2011-12-28;Hard/Metal,Rock
47538;"Two Tickets To Paradise";"Eddie Money";1978;0;0;2014-09-29;Rock,Pop
8994;"If You See Him, If You See Her";"Reba McEntire";1998;1;0;2016-02-12;Country,Duet
43484;"To Be Loved";"Michael Bublé";2013;0;0;2013-06-07;Soul,Pop,Oldies
8417;"Help Me Make It Through The Night";"Engelbert Humperdinck";1971;0;0;2014-12-18;Love,Oldies
33756;"While My Guitar Gently Weeps";Toto;2002;0;0;2011-05-31;Pop,Rock
36886;"Someday We'll All Be Free";"Donny Hathaway";1973;0;0;2011-07-02;Soul
19487;"Vielen Dank Für Die Blumen";"Udo Jürgens";1994;0;0;2013-05-06;Schlager
26045;"Mama's Song";"Carrie Underwood";2009;0;0;2011-05-31;"Country,Soft rock"
50755;"Eyes Shut";"Years & Years";2015;0;0;2016-03-31;Pop,80s,Electro
22211;"Chain Of Fools";"The Commitments";1991;0;0;2011-05-31;"Soul,Blues,TV & movie soundtrack"
9114;Crush;"Jennifer Paige";1998;0;0;2012-10-16;Pop
37633;"Touch-a-Touch-a-Touch-a-Touch Me";"The Rocky Horror Show";1970;0;0;2011-10-26;"TV & movie soundtrack,Rock,Musical"
50132;Yesterday;Glee;2013;0;0;2016-01-07;"Pop,Musical,TV & movie soundtrack"
20420;"Y'a d'la joie";"Charles Trenet";1938;0;0;2012-02-14;"French pop,Oldies"
5397;"Beatles Medley";"Take That";1994;0;0;2008-07-21;"Pop,Rock 'n Roll,Rock"
26321;"Defying Gravity";Glee;2009;1;0;2011-05-30;"TV & movie soundtrack,Pop,Duet,Musical"
49839;Shotgun;"Junior Walker & the All Stars";1965;0;0;2015-11-02;Soul
45237;"Das kann uns keiner nehmen";Revolverheld;2013;0;0;2016-06-04;Pop,Rock
36519;"Hollywood Hills";"Sunrise Avenue";2011;0;0;2012-07-21;Rock,Pop
15582;"J'te l'dis quand même (Duo)";"Patrick Bruel";2000;1;0;2013-12-10;"French pop,Duet"
18309;"Old Dogs, Children And Watermelon Wine";"Tom T. Hall";1973;0;0;2011-07-09;Country
32532;"Queen Medley (part 1)";"De Toppers";2009;0;0;2012-06-11;Pop,Rock
45523;"Perfect (Live Acoustic)";Pink;2012;0;0;2013-12-11;"Soft rock,Pop"
14619;"You'll Never Find Another Love Like Mine";"Michael Bublé";2003;1;0;2012-01-23;Pop,Oldies,Jazz,Duet
34606;"Dammit (Growing Up)";Blink-182;1997;0;0;2011-05-30;Rock,Punk/Grunge
20803;Suzanne;"Leonard Cohen";1967;0;0;2011-06-16;Folk,Love
47398;"Turn Me Loose";Loverboy;1980;0;0;2014-09-03;Rock,Pop,Hard/Metal
21692;"Ik heb je lief";"Paul de Leeuw";1997;0;0;2011-05-30;"Soft rock,Love"
46653;Loyal;"Chris Brown";2013;0;1;2016-02-25;Rap
23786;"L'hymne à l'amour";"Lara Fabian";2009;0;0;2011-10-04;"Gospel,Love,French pop"
24972;"All My Rowdy Friends (Have Settled Down)";"Hank Williams, Jr.";1981;0;0;2011-05-31;Country
21955;"Aimons-nous vivants";"François Valéry";1989;0;0;2012-09-14;"French pop,80s"
16727;"Live Is Life (Here We Go)";"DJ Ötzi";2002;0;0;2014-07-05;Dance,Pop
39694;"The Girl From Ipanema";"Amy Winehouse";2011;0;0;2012-04-10;Jazz,Latin,Soul
20761;"Bang bang";Sheila;1966;0;0;2012-12-20;"French pop"
9566;Fly;"Sugar Ray";1997;0;0;2016-02-18;Pop,Rock
6983;"Just Like Jesse James";Cher;1989;0;0;2011-05-30;Pop,Rock
21267;"Baby I Love Your Way";"Peter Frampton";1975;0;0;2012-10-22;"Soft rock"
15791;"Working My Way Back To You";"The Four Seasons";1965;0;0;2015-02-04;Soul,Pop,Oldies
9263;"When She Was My Girl";"The Four Tops";1981;0;0;2014-05-20;Pop,Disco
24837;"Jingle Bells (jazzy version)";"Christmas Carol";1857;0;0;2011-05-31;Christmas,Traditionnal,Jazz
22081;"Nee je hoeft niet naar huis vannacht";"Marco Borsato";1995;0;0;2011-05-30;"Pop,Soft rock"
27519;"I'll Never Find Another You";"The Seekers";1968;0;0;2011-05-31;Folk,Oldies
49170;"Une p'tite pipe, Hourra !";"Patrick Sébastien";2015;0;0;2015-06-08;"French pop,Humour"
39298;"El Talismán";Rosana;1996;0;0;2012-06-01;Latin,Pop
22787;"Ma Quale Idea";"Pino D'angio";1981;0;0;2015-04-07;Disco,Funk
43786;"Ein ehrenwertes Haus (Version 2000)";"Udo Jürgens";2000;0;0;2013-07-04;Schlager
14474;"Lucy In The Sky With Diamonds";"The Beatles";1967;0;0;2011-12-26;Rock,Pop
18931;"Betcha By Golly, Wow";Prince;1996;0;0;2011-08-20;Funk,Jazz
39496;"Begin The Beguine";"Julio Iglesias";1981;0;0;2012-06-25;Pop,Latin
47647;"Paris sera toujours Paris";Zaz;2014;0;0;2014-12-08;"French pop,Jazz,Oldies"
38602;"The Jack";AC/DC;1975;0;0;2013-03-12;Rock,Blues
31573;"Come On Over To My Place";"The Drifters";1965;0;0;2015-06-29;Pop,Rock
12044;"Chante comme si tu devais mourir demain";"Michel Fugain";1974;0;0;2012-10-15;"French pop"
27577;"I Can't Give You Anything But Love";"Diana Krall";1999;0;0;2011-10-04;Jazz,Love
26593;"Have You Ever Been Lonely (Have You Ever Been Blue)";"Patsy Cline";1961;0;0;2011-05-30;Country
40261;"Juke Box Hero";Foreigner;1981;0;0;2013-02-12;Hard/Metal
38368;"I'm Gonna Love You Through It";"Martina McBride";2011;0;0;2012-03-30;Country
36775;"Black Coffee";"Ella Fitzgerald";1960;0;0;2011-07-08;Jazz,Oldies
13090;"Diamonds Are Forever";"Shirley Bassey";1971;0;0;2011-05-31;"TV & movie soundtrack,Pop"
21577;"Rock And Roll Music";"The Beatles";1965;0;0;2011-05-30;"Rock 'n Roll"
35327;S&M;Rihanna;2010;0;1;2011-05-30;Pop,R&B
18518;"The New Girl In Town";Hairspray;2007;0;0;2008-08-06;"Musical,TV & movie soundtrack"
8616;"The Cup Of Life (La Copa de la Vida)";"Ricky Martin";1998;0;0;2011-05-31;Pop,Latin
30087;"(You Never Can Tell) C'est la Vie";"Emmylou Harris";1977;0;0;2011-05-30;Country
27523;"Just The Way You Are";"Harry Connick Jr.";2009;0;0;2011-05-30;"Jazz,Soft rock,Pop"
15344;"Oh Girl";"The Chi-Lites";1972;0;0;2013-07-01;Soul,Love
32463;"A World Of Our Own";"The Seekers";1965;0;0;2014-07-26;Pop,Folk
48177;"Night Changes";"One Direction";2014;0;0;2015-02-05;"Teen pop,Pop,Folk"
26636;"Silent Night (Man Voice)";"Christmas Carol";1818;0;0;2011-05-30;Christmas,Traditionnal,Jazz
25590;"All I Do Is Dream Of You";"Michael Bublé";2009;0;0;2011-12-05;Pop,Jazz
42958;"Drunk In The Morning";"Lukas Graham";2012;0;0;2013-03-12;Pop,Soul
46477;"Love Story";Indila;2014;0;0;2014-04-14;"French pop,R&B"
34204;Twisted;"Keith Sweat";1996;0;0;2013-07-25;R&B
45355;"Whom Shall I Fear (God Of Angel Armies)";"Chris Tomlin";2012;0;0;2016-02-25;Christian,Pop
